id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202219-182595,2022-05-14,202219,182595,3,Clover,84129,17.3,Core,64.0,31.0
202219-182595,2022-05-14,202219,182595,24,Clover,84129,17.3,Core,57.0,52.0
202220-182595,2022-05-21,202220,182595,3,Clover,84129,17.3,Core,108.0,32.0
202220-182595,2022-05-21,202220,182595,24,Clover,84129,17.3,Core,82.0,38.0
202221-182595,2022-05-28,202221,182595,3,Clover,84129,17.3,Core,83.0,53.0
202221-182595,2022-05-28,202221,182595,24,Clover,84129,17.3,Core,121.0,46.0
202222-182595,2022-06-04,202222,182595,3,Clover,84129,17.3,Core,88.0,37.0
202222-182595,2022-06-04,202222,182595,24,Clover,84129,17.3,Core,70.0,28.0
202223-182595,2022-06-11,202223,182595,3,Clover,84129,17.3,Core,79.0,45.0
202223-182595,2022-06-11,202223,182595,24,Clover,84129,17.3,Core,62.0,27.0
202224-182595,2022-06-18,202224,182595,3,Clover,84129,17.3,Core,42.0,45.0
202224-182595,2022-06-18,202224,182595,24,Clover,84129,17.3,Core,43.0,43.0
202225-182595,2022-06-25,202225,182595,3,Clover,84129,17.3,Core,57.0,74.0
202225-182595,2022-06-25,202225,182595,24,Clover,84129,17.3,Core,59.0,86.0
202226-182595,2022-07-02,202226,182595,3,Clover,84129,17.3,Core,63.0,82.0
202226-182595,2022-07-02,202226,182595,24,Clover,84129,17.3,Core,64.0,61.0
202227-182595,2022-07-09,202227,182595,3,Clover,84129,17.3,Core,88.0,45.0
202227-182595,2022-07-09,202227,182595,24,Clover,84129,17.3,Core,,72.0
202228-182595,2022-07-16,202228,182595,3,Clover,84129,17.3,Core,86.0,36.0
202228-182595,2022-07-16,202228,182595,24,Clover,84129,17.3,Core,74.0,35.0
202229-182595,2022-07-23,202229,182595,3,Clover,84129,17.3,Core,76.0,48.0
202229-182595,2022-07-23,202229,182595,24,Clover,84129,17.3,Core,64.0,19.0
202230-182595,2022-07-30,202230,182595,3,Clover,84129,17.3,Core,87.0,90.0
202230-182595,2022-07-30,202230,182595,24,Clover,84129,17.3,Core,41.0,16.0
202231-182595,2022-08-06,202231,182595,3,Clover,84129,17.3,Core,40.0,138.0
202231-182595,2022-08-06,202231,182595,24,Clover,84129,17.3,Core,25.0,23.0
202232-182595,2022-08-13,202232,182595,3,Clover,84129,17.3,Core,167.0,69.0
202232-182595,2022-08-13,202232,182595,24,Clover,84129,17.3,Core,19.0,29.0
202233-182595,2022-08-20,202233,182595,3,Clover,84129,17.3,Core,40.0,41.0
202233-182595,2022-08-20,202233,182595,24,Clover,84129,17.3,Core,15.0,51.0
202234-182595,2022-08-27,202234,182595,3,Clover,84129,17.3,Core,21.0,38.0
202234-182595,2022-08-27,202234,182595,24,Clover,84129,17.3,Core,26.0,33.0
202235-182595,2022-09-03,202235,182595,3,Clover,84129,17.3,Core,14.0,48.0
202235-182595,2022-09-03,202235,182595,24,Clover,84129,17.3,Core,11.0,35.0
202236-182595,2022-09-10,202236,182595,3,Clover,84129,17.3,Core,13.0,44.0
202236-182595,2022-09-10,202236,182595,24,Clover,84129,17.3,Core,2.0,59.0
202237-182595,2022-09-17,202237,182595,3,Clover,84129,17.3,Core,2.0,49.0
202237-182595,2022-09-17,202237,182595,24,Clover,84129,17.3,Core,1.0,119.0
202238-182595,2022-09-24,202238,182595,3,Clover,84129,17.3,Core,6.0,84.0
202238-182595,2022-09-24,202238,182595,24,Clover,84129,17.3,Core,35.0,68.0
202239-182595,2022-10-01,202239,182595,3,Clover,84129,17.3,Core,24.0,51.0
202239-182595,2022-10-01,202239,182595,24,Clover,84129,17.3,Core,9.0,57.0
202240-182595,2022-10-08,202240,182595,3,Clover,84129,17.3,Core,22.0,
202240-182595,2022-10-08,202240,182595,24,Clover,84129,17.3,Core,,71.0
202241-182595,2022-10-15,202241,182595,3,Clover,84129,17.3,Core,9.0,79.0
202241-182595,2022-10-15,202241,182595,24,Clover,84129,17.3,Core,10.0,128.0
202242-182595,2022-10-22,202242,182595,3,Clover,84129,17.3,Core,18.0,70.0
202242-182595,2022-10-22,202242,182595,24,Clover,84129,17.3,Core,7.0,141.0
202243-182595,2022-10-29,202243,182595,3,Clover,84129,17.3,Core,,102.0
202243-182595,2022-10-29,202243,182595,24,Clover,84129,17.3,Core,,101.0
202244-182595,2022-11-05,202244,182595,3,Clover,84129,17.3,Core,49.0,48.0
202244-182595,2022-11-05,202244,182595,24,Clover,84129,17.3,Core,7.0,120.0
202245-182595,2022-11-12,202245,182595,3,Clover,84129,17.3,Core,27.0,22.0
202245-182595,2022-11-12,202245,182595,24,Clover,84129,17.3,Core,35.0,77.0
202246-182595,2022-11-19,202246,182595,3,Clover,84129,17.3,Core,15.0,10.0
202246-182595,2022-11-19,202246,182595,24,Clover,84129,17.3,Core,29.0,41.0
202247-182595,2022-11-26,202247,182595,3,Clover,84129,17.3,Core,14.0,6.0
202247-182595,2022-11-26,202247,182595,24,Clover,84129,17.3,Core,14.0,31.0
202248-182595,2022-12-03,202248,182595,3,Clover,84129,17.3,Core,6.0,7.0
202248-182595,2022-12-03,202248,182595,24,Clover,84129,17.3,Core,6.0,40.0
202249-182595,2022-12-10,202249,182595,3,Clover,84129,17.3,Core,11.0,14.0
202249-182595,2022-12-10,202249,182595,24,Clover,84129,17.3,Core,5.0,73.0
202250-182595,2022-12-17,202250,182595,3,Clover,84129,17.3,Core,7.0,31.0
202250-182595,2022-12-17,202250,182595,24,Clover,84129,17.3,Core,13.0,66.0
202251-182595,2022-12-24,202251,182595,3,Clover,84129,17.3,Core,7.0,67.0
202251-182595,2022-12-24,202251,182595,24,Clover,84129,17.3,Core,9.0,99.0
202252-182595,2022-12-31,202252,182595,3,Clover,84129,17.3,Core,11.0,60.0
202252-182595,2022-12-31,202252,182595,24,Clover,84129,17.3,Core,39.0,46.0
202301-182595,2023-01-07,202301,182595,3,Clover,84129,17.3,Core,5.0,70.0
202301-182595,2023-01-07,202301,182595,24,Clover,84129,17.3,Core,19.0,21.0
202302-182595,2023-01-14,202302,182595,3,Clover,84129,17.3,Core,6.0,92.0
202302-182595,2023-01-14,202302,182595,24,Clover,84129,17.3,Core,10.0,10.0
202303-182595,2023-01-21,202303,182595,3,Clover,84129,17.3,Core,10.0,114.0
202303-182595,2023-01-21,202303,182595,24,Clover,84129,17.3,Core,5.0,6.0
202304-182595,2023-01-28,202304,182595,3,Clover,84129,17.3,Core,9.0,
202304-182595,2023-01-28,202304,182595,24,Clover,84129,17.3,Core,2.0,7.0
202305-182595,2023-02-04,202305,182595,3,Clover,84129,17.3,Core,35.0,65.0
202305-182595,2023-02-04,202305,182595,24,Clover,84129,17.3,Core,1.0,15.0
202306-182595,2023-02-11,202306,182595,3,Clover,84129,17.3,Core,18.0,47.0
202306-182595,2023-02-11,202306,182595,24,Clover,84129,17.3,Core,0.0,33.0
202307-182595,2023-02-18,202307,182595,3,Clover,84129,17.3,Core,3.0,59.0
202307-182595,2023-02-18,202307,182595,24,Clover,84129,17.3,Core,5.0,27.0
202308-182595,2023-02-25,202308,182595,3,Clover,84129,17.3,Core,1.0,68.0
202308-182595,2023-02-25,202308,182595,24,Clover,84129,17.3,Core,0.0,38.0
202309-182595,2023-03-04,202309,182595,3,Clover,84129,17.3,Core,0.0,69.0
202309-182595,2023-03-04,202309,182595,24,Clover,84129,17.3,Core,0.0,73.0
202310-182595,2023-03-11,202310,182595,3,Clover,84129,17.3,Core,1.0,111.0
202310-182595,2023-03-11,202310,182595,24,Clover,84129,17.3,Core,6.0,64.0
202311-182595,2023-03-18,202311,182595,3,Clover,84129,17.3,Core,29.0,67.0
202311-182595,2023-03-18,202311,182595,24,Clover,84129,17.3,Core,,68.0
202312-182595,2023-03-25,202312,182595,3,Clover,84129,17.3,Core,4.0,63.0
202312-182595,2023-03-25,202312,182595,24,Clover,84129,17.3,Core,0.0,70.0
202313-182595,2023-04-01,202313,182595,3,Clover,84129,17.3,Core,12.0,46.0
202313-182595,2023-04-01,202313,182595,24,Clover,84129,17.3,Core,0.0,70.0
202314-182595,2023-04-08,202314,182595,3,Clover,84129,17.3,Core,10.0,30.0
202314-182595,2023-04-08,202314,182595,24,Clover,84129,17.3,Core,0.0,113.0
202315-182595,2023-04-15,202315,182595,3,Clover,84129,17.3,Core,1.0,32.0
202315-182595,2023-04-15,202315,182595,24,Clover,84129,17.3,Core,7.0,102.0
202316-182595,2023-04-22,202316,182595,3,Clover,84129,17.3,Core,0.0,45.0
202316-182595,2023-04-22,202316,182595,24,Clover,84129,17.3,Core,19.0,74.0
202317-182595,2023-04-29,202317,182595,3,Clover,84129,17.3,Core,0.0,86.0
202317-182595,2023-04-29,202317,182595,24,Clover,84129,17.3,Core,7.0,63.0
202318-182595,2023-05-06,202318,182595,3,Clover,84129,17.3,Core,,58.0
202318-182595,2023-05-06,202318,182595,24,Clover,84129,17.3,Core,0.0,91.0
202152-183582,2022-01-01,202152,183582,3,Clover,86063,17.3,Core,1.0,4.0
202152-183582,2022-01-01,202152,183582,24,Clover,86063,17.3,Core,4.0,134.0
202201-183582,2022-01-08,202201,183582,3,Clover,86063,17.3,Core,2.0,14.0
202201-183582,2022-01-08,202201,183582,24,Clover,86063,17.3,Core,62.0,67.0
202202-183582,2022-01-15,202202,183582,3,Clover,86063,17.3,Core,3.0,32.0
202202-183582,2022-01-15,202202,183582,24,Clover,86063,17.3,Core,39.0,41.0
202203-183582,2022-01-22,202203,183582,3,Clover,86063,17.3,Core,3.0,69.0
202203-183582,2022-01-22,202203,183582,24,Clover,86063,17.3,Core,48.0,18.0
202204-183582,2022-01-29,202204,183582,3,Clover,86063,17.3,Core,2.0,148.0
202204-183582,2022-01-29,202204,183582,24,Clover,86063,17.3,Core,38.0,8.0
202205-183582,2022-02-05,202205,183582,3,Clover,86063,17.3,Core,48.0,81.0
202205-183582,2022-02-05,202205,183582,24,Clover,86063,17.3,Core,36.0,5.0
202206-183582,2022-02-12,202206,183582,3,Clover,86063,17.3,Core,23.0,51.0
202206-183582,2022-02-12,202206,183582,24,Clover,86063,17.3,Core,82.0,8.0
202207-183582,2022-02-19,202207,183582,3,Clover,86063,17.3,Core,6.0,51.0
202207-183582,2022-02-19,202207,183582,24,Clover,86063,17.3,Core,71.0,18.0
202208-183582,2022-02-26,202208,183582,3,Clover,86063,17.3,Core,6.0,83.0
202208-183582,2022-02-26,202208,183582,24,Clover,86063,17.3,Core,62.0,41.0
202209-183582,2022-03-05,202209,183582,3,Clover,86063,17.3,Core,5.0,
202209-183582,2022-03-05,202209,183582,24,Clover,86063,17.3,Core,35.0,90.0
202210-183582,2022-03-12,202210,183582,3,Clover,86063,17.3,Core,14.0,135.0
202210-183582,2022-03-12,202210,183582,24,Clover,86063,17.3,Core,44.0,90.0
202211-183582,2022-03-19,202211,183582,3,Clover,86063,17.3,Core,33.0,98.0
202211-183582,2022-03-19,202211,183582,24,Clover,86063,17.3,Core,94.0,69.0
202212-183582,2022-03-26,202212,183582,3,Clover,86063,17.3,Core,,119.0
202212-183582,2022-03-26,202212,183582,24,Clover,86063,17.3,Core,114.0,33.0
202213-183582,2022-04-02,202213,183582,3,Clover,86063,17.3,Core,48.0,72.0
202213-183582,2022-04-02,202213,183582,24,Clover,86063,17.3,Core,131.0,19.0
202214-183582,2022-04-09,202214,183582,3,Clover,86063,17.3,Core,40.0,44.0
202214-183582,2022-04-09,202214,183582,24,Clover,86063,17.3,Core,90.0,17.0
202215-183582,2022-04-16,202215,183582,3,Clover,86063,17.3,Core,12.0,43.0
202215-183582,2022-04-16,202215,183582,24,Clover,86063,17.3,Core,67.0,27.0
202216-183582,2022-04-23,202216,183582,3,Clover,86063,17.3,Core,,68.0
202216-183582,2022-04-23,202216,183582,24,Clover,86063,17.3,Core,93.0,55.0
202217-183582,2022-04-30,202217,183582,3,Clover,86063,17.3,Core,29.0,39.0
202217-183582,2022-04-30,202217,183582,24,Clover,86063,17.3,Core,73.0,
202218-183582,2022-05-07,202218,183582,3,Clover,86063,17.3,Core,24.0,33.0
202218-183582,2022-05-07,202218,183582,24,Clover,86063,17.3,Core,74.0,121.0
202219-183582,2022-05-14,202219,183582,3,Clover,86063,17.3,Core,42.0,49.0
202219-183582,2022-05-14,202219,183582,24,Clover,86063,17.3,Core,67.0,
202220-183582,2022-05-21,202220,183582,3,Clover,86063,17.3,Core,121.0,50.0
202220-183582,2022-05-21,202220,183582,24,Clover,86063,17.3,Core,84.0,71.0
202221-183582,2022-05-28,202221,183582,3,Clover,86063,17.3,Core,50.0,70.0
202221-183582,2022-05-28,202221,183582,24,Clover,86063,17.3,Core,34.0,65.0
202222-183582,2022-06-04,202222,183582,3,Clover,86063,17.3,Core,27.0,61.0
202222-183582,2022-06-04,202222,183582,24,Clover,86063,17.3,Core,18.0,98.0
202223-183582,2022-06-11,202223,183582,3,Clover,86063,17.3,Core,20.0,90.0
202223-183582,2022-06-11,202223,183582,24,Clover,86063,17.3,Core,17.0,159.0
202224-183582,2022-06-18,202224,183582,3,Clover,86063,17.3,Core,21.0,83.0
202224-183582,2022-06-18,202224,183582,24,Clover,86063,17.3,Core,14.0,172.0
202225-183582,2022-06-25,202225,183582,3,Clover,86063,17.3,Core,48.0,43.0
202225-183582,2022-06-25,202225,183582,24,Clover,86063,17.3,Core,52.0,132.0
202226-183582,2022-07-02,202226,183582,3,Clover,86063,17.3,Core,32.0,30.0
202226-183582,2022-07-02,202226,183582,24,Clover,86063,17.3,Core,35.0,116.0
202227-183582,2022-07-09,202227,183582,3,Clover,86063,17.3,Core,14.0,37.0
202227-183582,2022-07-09,202227,183582,24,Clover,86063,17.3,Core,20.0,109.0
202228-183582,2022-07-16,202228,183582,3,Clover,86063,17.3,Core,15.0,34.0
202228-183582,2022-07-16,202228,183582,24,Clover,86063,17.3,Core,17.0,107.0
202229-183582,2022-07-23,202229,183582,3,Clover,86063,17.3,Core,12.0,54.0
202229-183582,2022-07-23,202229,183582,24,Clover,86063,17.3,Core,17.0,101.0
202230-183582,2022-07-30,202230,183582,3,Clover,86063,17.3,Core,24.0,34.0
202230-183582,2022-07-30,202230,183582,24,Clover,86063,17.3,Core,7.0,116.0
202231-183582,2022-08-06,202231,183582,3,Clover,86063,17.3,Core,13.0,35.0
202231-183582,2022-08-06,202231,183582,24,Clover,86063,17.3,Core,7.0,115.0
202232-183582,2022-08-13,202232,183582,3,Clover,86063,17.3,Core,20.0,59.0
202232-183582,2022-08-13,202232,183582,24,Clover,86063,17.3,Core,37.0,69.0
202233-183582,2022-08-20,202233,183582,3,Clover,86063,17.3,Core,20.0,43.0
202233-183582,2022-08-20,202233,183582,24,Clover,86063,17.3,Core,9.0,63.0
202234-183582,2022-08-27,202234,183582,3,Clover,86063,17.3,Core,8.0,
202234-183582,2022-08-27,202234,183582,24,Clover,86063,17.3,Core,15.0,48.0
202235-183582,2022-09-03,202235,183582,3,Clover,86063,17.3,Core,8.0,98.0
202235-183582,2022-09-03,202235,183582,24,Clover,86063,17.3,Core,21.0,25.0
202236-183582,2022-09-10,202236,183582,3,Clover,86063,17.3,Core,5.0,162.0
202236-183582,2022-09-10,202236,183582,24,Clover,86063,17.3,Core,7.0,19.0
202237-183582,2022-09-17,202237,183582,3,Clover,86063,17.3,Core,17.0,141.0
202237-183582,2022-09-17,202237,183582,24,Clover,86063,17.3,Core,5.0,26.0
202238-183582,2022-09-24,202238,183582,3,Clover,86063,17.3,Core,10.0,134.0
202238-183582,2022-09-24,202238,183582,24,Clover,86063,17.3,Core,6.0,19.0
202239-183582,2022-10-01,202239,183582,3,Clover,86063,17.3,Core,37.0,
202239-183582,2022-10-01,202239,183582,24,Clover,86063,17.3,Core,6.0,25.0
202240-183582,2022-10-08,202240,183582,3,Clover,86063,17.3,Core,10.0,84.0
202240-183582,2022-10-08,202240,183582,24,Clover,86063,17.3,Core,8.0,21.0
202241-183582,2022-10-15,202241,183582,3,Clover,86063,17.3,Core,8.0,95.0
202241-183582,2022-10-15,202241,183582,24,Clover,86063,17.3,Core,,32.0
202242-183582,2022-10-22,202242,183582,3,Clover,86063,17.3,Core,7.0,117.0
202242-183582,2022-10-22,202242,183582,24,Clover,86063,17.3,Core,8.0,63.0
202243-183582,2022-10-29,202243,183582,3,Clover,86063,17.3,Core,30.0,82.0
202243-183582,2022-10-29,202243,183582,24,Clover,86063,17.3,Core,8.0,60.0
202244-183582,2022-11-05,202244,183582,3,Clover,86063,17.3,Core,6.0,96.0
202244-183582,2022-11-05,202244,183582,24,Clover,86063,17.3,Core,4.0,83.0
202245-183582,2022-11-12,202245,183582,3,Clover,86063,17.3,Core,4.0,113.0
202245-183582,2022-11-12,202245,183582,24,Clover,86063,17.3,Core,16.0,67.0
202246-183582,2022-11-19,202246,183582,3,Clover,86063,17.3,Core,29.0,75.0
202246-183582,2022-11-19,202246,183582,24,Clover,86063,17.3,Core,,90.0
202247-183582,2022-11-26,202247,183582,3,Clover,86063,17.3,Core,27.0,39.0
202247-183582,2022-11-26,202247,183582,24,Clover,86063,17.3,Core,4.0,150.0
202248-183582,2022-12-03,202248,183582,3,Clover,86063,17.3,Core,10.0,27.0
202248-183582,2022-12-03,202248,183582,24,Clover,86063,17.3,Core,53.0,80.0
202249-183582,2022-12-10,202249,183582,3,Clover,86063,17.3,Core,3.0,31.0
202249-183582,2022-12-10,202249,183582,24,Clover,86063,17.3,Core,17.0,57.0
202250-183582,2022-12-17,202250,183582,3,Clover,86063,17.3,Core,10.0,19.0
202250-183582,2022-12-17,202250,183582,24,Clover,86063,17.3,Core,15.0,37.0
202251-183582,2022-12-24,202251,183582,3,Clover,86063,17.3,Core,3.0,20.0
202251-183582,2022-12-24,202251,183582,24,Clover,86063,17.3,Core,1.0,39.0
202252-183582,2022-12-31,202252,183582,3,Clover,86063,17.3,Core,10.0,11.0
202252-183582,2022-12-31,202252,183582,24,Clover,86063,17.3,Core,0.0,67.0
202301-183582,2023-01-07,202301,183582,3,Clover,86063,17.3,Core,2.0,11.0
202301-183582,2023-01-07,202301,183582,24,Clover,86063,17.3,Core,0.0,135.0
202302-183582,2023-01-14,202302,183582,3,Clover,86063,17.3,Core,2.0,19.0
202302-183582,2023-01-14,202302,183582,24,Clover,86063,17.3,Core,46.0,66.0
202303-183582,2023-01-21,202303,183582,3,Clover,86063,17.3,Core,1.0,40.0
202303-183582,2023-01-21,202303,183582,24,Clover,86063,17.3,Core,,38.0
202304-183582,2023-01-28,202304,183582,3,Clover,86063,17.3,Core,13.0,21.0
202304-183582,2023-01-28,202304,183582,24,Clover,86063,17.3,Core,,34.0
202305-183582,2023-02-04,202305,183582,3,Clover,86063,17.3,Core,4.0,16.0
202305-183582,2023-02-04,202305,183582,24,Clover,86063,17.3,Core,0.0,42.0
202306-183582,2023-02-11,202306,183582,3,Clover,86063,17.3,Core,0.0,21.0
202306-183582,2023-02-11,202306,183582,24,Clover,86063,17.3,Core,0.0,76.0
202307-183582,2023-02-18,202307,183582,3,Clover,86063,17.3,Core,0.0,35.0
202307-183582,2023-02-18,202307,183582,24,Clover,86063,17.3,Core,0.0,132.0
202308-183582,2023-02-25,202308,183582,3,Clover,86063,17.3,Core,0.0,63.0
202308-183582,2023-02-25,202308,183582,24,Clover,86063,17.3,Core,27.0,92.0
202309-183582,2023-03-04,202309,183582,3,Clover,86063,17.3,Core,15.0,41.0
202309-183582,2023-03-04,202309,183582,24,Clover,86063,17.3,Core,0.0,106.0
202310-183582,2023-03-11,202310,183582,3,Clover,86063,17.3,Core,0.0,44.0
202310-183582,2023-03-11,202310,183582,24,Clover,86063,17.3,Core,,78.0
202311-183582,2023-03-18,202311,183582,3,Clover,86063,17.3,Core,0.0,73.0
202311-183582,2023-03-18,202311,183582,24,Clover,86063,17.3,Core,25.0,41.0
202312-183582,2023-03-25,202312,183582,3,Clover,86063,17.3,Core,0.0,82.0
202312-183582,2023-03-25,202312,183582,24,Clover,86063,17.3,Core,9.0,29.0
202313-183582,2023-04-01,202313,183582,3,Clover,86063,17.3,Core,24.0,46.0
202313-183582,2023-04-01,202313,183582,24,Clover,86063,17.3,Core,0.0,36.0
202314-183582,2023-04-08,202314,183582,3,Clover,86063,17.3,Core,4.0,39.0
202314-183582,2023-04-08,202314,183582,24,Clover,86063,17.3,Core,0.0,65.0
202315-183582,2023-04-15,202315,183582,3,Clover,86063,17.3,Core,0.0,39.0
202315-183582,2023-04-15,202315,183582,24,Clover,86063,17.3,Core,0.0,75.0
202316-183582,2023-04-22,202316,183582,3,Clover,86063,17.3,Core,0.0,
202316-183582,2023-04-22,202316,183582,24,Clover,86063,17.3,Core,3.0,71.0
202317-183582,2023-04-29,202317,183582,3,Clover,86063,17.3,Core,0.0,126.0
202317-183582,2023-04-29,202317,183582,24,Clover,86063,17.3,Core,0.0,111.0
202318-183582,2023-05-06,202318,183582,3,Clover,86063,17.3,Core,44.0,60.0
202318-183582,2023-05-06,202318,183582,24,Clover,86063,17.3,Core,12.0,93.0
202207-184569,2022-02-19,202207,184569,24,Clover,93799,17.3,Core,,140.0
202208-184569,2022-02-26,202208,184569,3,Clover,93799,17.3,Core,0.0,36.0
202208-184569,2022-02-26,202208,184569,24,Clover,93799,17.3,Core,33.0,112.0
202209-184569,2022-03-05,202209,184569,3,Clover,93799,17.3,Core,1.0,59.0
202209-184569,2022-03-05,202209,184569,24,Clover,93799,17.3,Core,44.0,77.0
202210-184569,2022-03-12,202210,184569,3,Clover,93799,17.3,Core,20.0,33.0
202210-184569,2022-03-12,202210,184569,24,Clover,93799,17.3,Core,25.0,87.0
202211-184569,2022-03-19,202211,184569,3,Clover,93799,17.3,Core,21.0,27.0
202211-184569,2022-03-19,202211,184569,24,Clover,93799,17.3,Core,32.0,84.0
202212-184569,2022-03-26,202212,184569,3,Clover,93799,17.3,Core,29.0,39.0
202212-184569,2022-03-26,202212,184569,24,Clover,93799,17.3,Core,35.0,74.0
202213-184569,2022-04-02,202213,184569,3,Clover,93799,17.3,Core,36.0,74.0
202213-184569,2022-04-02,202213,184569,24,Clover,93799,17.3,Core,39.0,109.0
202214-184569,2022-04-09,202214,184569,3,Clover,93799,17.3,Core,65.0,
202214-184569,2022-04-09,202214,184569,24,Clover,93799,17.3,Core,47.0,85.0
202215-184569,2022-04-16,202215,184569,3,Clover,93799,17.3,Core,32.0,48.0
202215-184569,2022-04-16,202215,184569,24,Clover,93799,17.3,Core,42.0,65.0
202216-184569,2022-04-23,202216,184569,3,Clover,93799,17.3,Core,32.0,45.0
202216-184569,2022-04-23,202216,184569,24,Clover,93799,17.3,Core,44.0,85.0
202217-184569,2022-04-30,202217,184569,3,Clover,93799,17.3,Core,44.0,68.0
202217-184569,2022-04-30,202217,184569,24,Clover,93799,17.3,Core,76.0,156.0
202218-184569,2022-05-07,202218,184569,3,Clover,93799,17.3,Core,74.0,38.0
202218-184569,2022-05-07,202218,184569,24,Clover,93799,17.3,Core,70.0,205.0
202219-184569,2022-05-14,202219,184569,3,Clover,93799,17.3,Core,64.0,30.0
202219-184569,2022-05-14,202219,184569,24,Clover,93799,17.3,Core,118.0,
202220-184569,2022-05-21,202220,184569,3,Clover,93799,17.3,Core,121.0,41.0
202220-184569,2022-05-21,202220,184569,24,Clover,93799,17.3,Core,121.0,156.0
202221-184569,2022-05-28,202221,184569,3,Clover,93799,17.3,Core,101.0,78.0
202221-184569,2022-05-28,202221,184569,24,Clover,93799,17.3,Core,150.0,77.0
202222-184569,2022-06-04,202222,184569,3,Clover,93799,17.3,Core,75.0,99.0
202222-184569,2022-06-04,202222,184569,24,Clover,93799,17.3,Core,82.0,43.0
202223-184569,2022-06-11,202223,184569,3,Clover,93799,17.3,Core,83.0,96.0
202223-184569,2022-06-11,202223,184569,24,Clover,93799,17.3,Core,92.0,36.0
202224-184569,2022-06-18,202224,184569,3,Clover,93799,17.3,Core,109.0,66.0
202224-184569,2022-06-18,202224,184569,24,Clover,93799,17.3,Core,92.0,23.0
202225-184569,2022-06-25,202225,184569,3,Clover,93799,17.3,Core,75.0,77.0
202225-184569,2022-06-25,202225,184569,24,Clover,93799,17.3,Core,86.0,25.0
202226-184569,2022-07-02,202226,184569,3,Clover,93799,17.3,Core,74.0,65.0
202226-184569,2022-07-02,202226,184569,24,Clover,93799,17.3,Core,83.0,12.0
202227-184569,2022-07-09,202227,184569,3,Clover,93799,17.3,Core,41.0,35.0
202227-184569,2022-07-09,202227,184569,24,Clover,93799,17.3,Core,40.0,7.0
202228-184569,2022-07-16,202228,184569,3,Clover,93799,17.3,Core,37.0,28.0
202228-184569,2022-07-16,202228,184569,24,Clover,93799,17.3,Core,41.0,9.0
202229-184569,2022-07-23,202229,184569,3,Clover,93799,17.3,Core,18.0,38.0
202229-184569,2022-07-23,202229,184569,24,Clover,93799,17.3,Core,38.0,16.0
202230-184569,2022-07-30,202230,184569,3,Clover,93799,17.3,Core,20.0,65.0
202230-184569,2022-07-30,202230,184569,24,Clover,93799,17.3,Core,36.0,8.0
202231-184569,2022-08-06,202231,184569,3,Clover,93799,17.3,Core,85.0,
